shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
20391,38.5700358270853,-9.04264264444228,22,
20391,38.5713977246099,-9.03896264711272,23,
20391,38.5724185560199,-9.0370874726147,24,
20391,38.5814328066089,-9.0443365985629,25,
20391,38.5846706492535,-9.050580798685,26,
21639,38.6666922615115,-9.17934933354558,1,
21639,38.6744790213012,-9.17503547205408,2,
21639,38.6771819072982,-9.17641583000652,3,
21639,38.674544946138,-9.17506910012992,4,
21639,38.6724493377128,-9.17517108695805,5,
21639,38.6637755208232,-9.19016352993679,6,
21639,38.6553531498459,-9.18517643464405,7,
21639,38.6527617056274,-9.18598192009931,8,
21639,38.650198492867,-9.18959290553044,9,
21639,38.6488162958419,-9.18958601979858,10,
21639,38.6469370181124,-9.19191095996979,11,
21639,38.6459679489298,-9.189181677072,12,
21639,38.6446328684358,-9.18547755688688,13,
21639,38.6481370084128,-9.18334533820936,14,
21836,38.5551767455883,-9.04207816213822,1,
21836,38.5541851271291,-9.04572655806259,2,
21836,38.5531356957644,-9.04943714890995,3,
21836,38.5543727778061,-9.05198195950224,4,
21836,38.5588988787414,-9.0520963468899,5,
21836,38.5611841368768,-9.0521057316354,6,
21836,38.5640646568836,-9.05216908886968,7,
21836,38.5667282910899,-9.05204795926229,8,
21836,38.568630348966,-9.0465698758776,9,
21836,38.5663282401007,-9.04390021503494,10,
21836,38.5657585158209,-9.04032819168169,11,
21836,38.5650810604951,-9.03719521628688,12,
21836,38.5656681106907,-9.03607543771657,13,
21836,38.5724185560199,-9.0370874726147,14,
21836,38.5814328066089,-9.0443365985629,15,
21836,38.5846706492535,-9.050580798685,16,
21837,38.5846706492535,-9.050580798685,1,
21837,38.5813662618916,-9.04405634693023,2,
21837,38.5723867307672,-9.03738573118867,3,
21837,38.5661625367413,-9.03631005660838,4,
21837,38.5650798405552,-9.0371952824382,5,
21837,38.5657257802432,-9.04044638293217,6,
21837,38.566300691028,-9.0438876448159,7,
21837,38.5685816644964,-9.04671445682217,8,
