stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
11_2450,,Aldeia Meco (Estr Marconi) Fte Artesanato,,38.478126926299,-9.16477674110985,,,,
11_2452,,Aldeia Meco (R Praia M Baixo) Casas Encosta,,38.4747794251884,-9.17106147382433,,,,
11_2454,,Aldeia Meco (R Praia M Baixo) Centro,,38.4716613141847,-9.1695975699122,,,,
11_2453,,Aldeia Meco (R Praia M Baixo) Centro,,38.4715846707687,-9.16959582892204,,,,
11_2457,,Aldeia Meco (R Praia M Baixo) Fte Restaurante Carl,,38.4782096035459,-9.17408636113813,,,,
11_2456,,Aldeia Meco (R Praia M Baixo) Fte Viv Camarões,,38.4732894655591,-9.17014514101077,,,,
11_2458,,Aldeia Meco (R Praia M Baixo) Restaurante Carlos,,38.4782524267099,-9.17411085767022,,,,
11_2455,,Aldeia Meco (R Praia M Baixo) Viv Camarões,,38.4731144773386,-9.1701278647705,,,,
11_2461,,Aldeia Meco (R Praia M Baixo Lte 106),,38.4810416329258,-9.1747913756209,,,,
11_2462,,Aldeia Meco (R Praia M Baixo Lte 121),,38.4810475232928,-9.1748002979336,,,,
11_2451,,Aldeia Meco (R Praia M Baixo Lte 46),,38.4747755858189,-9.17105817594018,,,,
11_2460,,Aldeia Meco (Torrões) Restaurante Peralta,,38.4829545973565,-9.17592668866984,,,,
11_2459,,Aldeia Meco (Torrões) Restaurante Peralta,,38.4828531497814,-9.1759061361064,,,,
11_3770,,Aldeia Nova Aroeira (Fte Escola Primária),,38.7223599881384,-8.73511379489218,,,,
11_2466,,Aldeia Piedade (Arcos),,38.4989421077704,-9.04842986454821,,,,
11_2465,,Aldeia Piedade (Arcos),,38.4988213694144,-9.04848162096782,,,,
11_2467,,Aldeia Piedade (Estr Arcos) (X) Arcos,,38.4990525249322,-9.04818602862955,,,,
11_2470,,Aldeia Piedade (Estr Arcos) Qta S Amaro,,38.4958148886548,-9.04346292049413,,,,
11_2469,,Aldeia Piedade (Estr Arcos) Qta S Amaro,,38.4958772484344,-9.04353947789357,,,,
11_2472,,Aldeia Piedade (Estr S Pedro),,38.5041439195413,-9.04178606628173,,,,
11_2471,,Aldeia Piedade (Estr S Pedro),,38.504157949649,-9.04180312261602,,,,
11_2473,,Aldeia Piedade (Estr S Pedro) Qta Magnólias,,38.5012587822809,-9.0387296775261,,,,
11_2478,,Aldeia Piedade (Estr S Pedro) Qta Magnólias,,38.5007763995756,-9.03905738321514,,,,
11_2476,,Aldeia Piedade (Lgo Diogo Silva Carvalho),,38.4976197665909,-9.04060107160246,,,,
