shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
20098,38.640499160392,-9.15041640355567,12,
20098,38.6383609830168,-9.14839127891744,13,
20098,38.6347168332327,-9.14415188708182,14,
20098,38.6323557174104,-9.13971550346996,15,
20098,38.6311697353886,-9.13748585181866,16,
20098,38.6290818293616,-9.13359793011738,17,
20098,38.6256879289629,-9.12899214966423,18,
20098,38.6240565494023,-9.12691567521627,19,
20098,38.6236016309901,-9.12441943652994,20,
20098,38.6247082495566,-9.12145892791054,21,
20098,38.6270051491855,-9.11856774516749,22,
20098,38.6293000392684,-9.11757098250507,23,
20098,38.6323677015476,-9.11762702500514,24,
20098,38.630915004032,-9.11566659599307,25,
20098,38.6274989816037,-9.11546566581828,26,
20098,38.6249368370388,-9.11439148552931,27,
20098,38.6219764962964,-9.11154776455449,28,
20098,38.6209671796498,-9.11063940156659,29,
20098,38.6186057411953,-9.1112772878434,30,
20098,38.6179681926686,-9.11304259121215,31,
20098,38.6161763568308,-9.11068611480046,32,
20098,38.6158365951454,-9.10827970628884,33,
20098,38.617153850294,-9.10565726580798,34,
20098,38.618553265452,-9.10472961573909,35,
20098,38.6174686474587,-9.10183412240821,36,
20098,38.6176410443747,-9.10062016386831,37,
20098,38.6179499713773,-9.09889324729619,38,
20098,38.6160477160114,-9.09671171486694,39,
20098,38.6130632365408,-9.09455544904466,40,
20098,38.610909464905,-9.09364901365902,41,
20098,38.6119054352764,-9.09043338526142,42,
20098,38.6147834987006,-9.08650245736095,43,
20098,38.6171497457752,-9.08456771483661,44,
20098,38.6208395902167,-9.08250702323986,45,
20098,38.6233889851432,-9.0822449021591,46,
20098,38.6245608495421,-9.08424826381585,47,
20098,38.6242862337416,-9.08570842088281,48,
20098,38.6220734323838,-9.08836248821743,49,
20098,38.62044,-9.0904,50,
20107,38.6290957219996,-9.15467238918575,1,
20107,38.6291903430395,-9.15227783205407,2,
20107,38.6296048115438,-9.14970086309904,3,
20107,38.6301008474858,-9.14821542558107,4,
20107,38.6315863280454,-9.14943936089004,5,
20107,38.635938698467,-9.1531367994191,6,
20107,38.6375985838589,-9.1547952141627,7,
20107,38.6388867980838,-9.15427159520733,8,
20107,38.6428874987416,-9.15801800677862,9,
20107,38.6447503906795,-9.15822577103198,10,
20107,38.646094925998,-9.15980545897895,11,
20107,38.6483797175611,-9.16019622754336,12,
20107,38.6492140657514,-9.16109652825901,13,
20107,38.6516195769069,-9.16036695539708,14,
20107,38.6533521281946,-9.15795631127263,15,
20107,38.6548813798259,-9.1578266764286,16,
20107,38.6574838342606,-9.158392251085,17,
20107,38.659488364769,-9.1594364417236,18,
20107,38.6606648232051,-9.15807725200518,19,
20107,38.6641768527488,-9.15976643919725,20,
20107,38.6677616669689,-9.15942294945995,21,
20107,38.6707456304129,-9.15745397342904,22,
20107,38.6728977965932,-9.15500915195849,23,
